business_id,industry,city,years_in_operation,number_of_employees,annual_revenue_egp,annual_expenses_egp,annual_profit_egp,profit_margin,revenue_growth_rate,customer_growth_rate,monthly_customers,market_demand_score,competition_level,owner_dependency_score,scalability_score,location_score,revenue_stability_score,valuation_egp
EGY-SME-07167,Service Business,Port Said,12,21,5073040.55,4217449.21,855591.34,0.1687,0.138,0.1682,452,8,6,4,7,3,9,9928000
EGY-SME-06964,Education Center,Port Said,3,7,4159427.89,2934532.68,1224895.21,0.2945,-0.1525,-0.195,844,3,6,2,8,7,6,8285000
EGY-SME-05868,Restaurant/Cafe,Zagazig,17,23,3322110.46,2923342.77,398767.69,0.12,0.291,0.2922,2357,1,1,3,8,2,4,6077000
EGY-SME-04762,Tech Startup,Ismailia,3,10,11722447.91,8751631.14,2970816.76,0.2534,0.337,0.2574,688,2,10,9,10,2,5,22166000
EGY-SME-00883,Restaurant/Cafe,Alexandria,7,16,3764576.15,3302388.83,462187.32,0.1228,-0.1161,-0.091,1690,7,3,2,4,5,1,4452000
EGY-SME-00558,Restaurant/Cafe,Asyut,14,3,7414440.29,6273112.06,1141328.23,0.1539,0.0228,0.022,1852,9,2,7,10,5,1,13511000
EGY-SME-09738,Restaurant/Cafe,Suez,11,6,8237284.54,7494724.33,742560.22,0.0901,-0.1601,-0.165,2848,6,1,3,5,7,9,13118000
EGY-SME-01208,Retail Store,Cairo,10,3,18579742.41,15260192.81,3319549.6,0.1787,0.1968,0.21,2783,5,7,5,6,6,7,33029000
EGY-SME-07685,Restaurant/Cafe,Shubra El Kheima,20,19,13058526.07,10997940.83,2060585.24,0.1578,0.3728,0.4,2137,5,10,9,2,3,8,23144000
EGY-SME-09286,E-commerce,Mansoura,18,2,6952995.2,5840415.74,1112579.47,0.16,0.1989,0.2054,2449,5,1,5,8,6,6,15679000
EGY-SME-06539,Retail Store,Shubra El Kheima,8,20,1481859.18,1218846.82,263012.37,0.1775,0.1676,0.1529,949,2,8,7,5,9,9,2498000
EGY-SME-03212,Education Center,Cairo,18,24,7391357.15,5310940.69,2080416.46,0.2815,0.1319,0.1494,687,5,1,10,1,9,1,10949000
EGY-SME-03631,E-commerce,Cairo,18,7,24200849.92,17055878.96,7144970.96,0.2952,-0.1165,-0.0826,1442,3,8,4,4,6,6,32641000
EGY-SME-01709,Education Center,Alexandria,10,28,2746458.14,2261590.14,484868.0,0.1765,-0.146,-0.1172,505,4,7,1,7,5,8,4172000
EGY-SME-08459,Tech Startup,Giza,19,67,10596732.81,8624983.64,1971749.17,0.1861,0.3499,0.2919,1069,2,9,7,2,7,1,14433000
EGY-SME-01141,Service Business,Mansoura,2,15,2732462.11,2161125.85,571336.26,0.2091,0.1776,0.2171,377,7,6,2,5,4,10,5406000
EGY-SME-03163,Retail Store,Giza,20,2,5955243.73,5143577.89,811665.84,0.1363,0.1952,0.2254,758,4,10,1,2,8,6,8978000
EGY-SME-06208,Retail Store,Cairo,5,15,15630817.65,13164340.38,2466477.27,0.1578,0.3682,0.3595,3905,2,1,5,2,4,4,26450000
EGY-SME-03731,Restaurant/Cafe,Alexandria,11,6,9198723.92,8367429.0,831294.92,0.0904,0.0428,0.0537,1787,5,4,3,1,6,1,8910000
EGY-SME-02661,Retail Store,Cairo,3,16,18140893.29,15457537.53,2683355.77,0.1479,-0.0891,-0.0783,3637,9,3,3,4,3,4,22986000
EGY-SME-08849,Retail Store,Aswan,17,6,3374715.14,3006332.24,368382.9,0.1092,0.2768,0.237,3917,10,7,3,10,4,1,6367000
EGY-SME-01308,Service Business,Cairo,8,12,4583022.53,3548080.48,1034942.05,0.2258,-0.0127,-0.0153,453,3,10,7,6,7,5,6291000
EGY-SME-02568,Retail Store,Cairo,7,22,8606621.06,6990307.04,1616314.02,0.1878,0.1628,0.1893,3729,3,4,7,2,7,6,13670000
EGY-SME-02835,Retail Store,Alexandria,3,6,9974478.7,8403332.34,1571146.36,0.1575,-0.0263,-0.0294,3800,2,7,1,8,9,4,14797000
EGY-SME-11483,Retail Store,Cairo,17,9,10908055.62,6435455.58,4472600.04,0.41,-0.1398,-0.1402,2285,4,5,4,5,3,7,26849691
EGY-SME-02152,Restaurant/Cafe,Giza,8,17,10947328.35,9068330.56,1878997.8,0.1716,0.1297,0.1509,1231,4,1,7,8,8,4,16665000
EGY-SME-09376,Restaurant/Cafe,Giza,20,28,10920987.17,9140051.99,1780935.18,0.1631,-0.1303,-0.1312,1783,10,5,8,3,8,3,12283000
EGY-SME-03836,Retail Store,Shubra El Kheima,13,24,5649161.4,4767390.12,881771.28,0.1561,0.1779,0.1456,293,8,4,6,8,7,8,10286000
EGY-SME-11633,Education Center,Cairo,10,7,4037396.69,3762268.53,275128.15,0.0681,0.1044,0.332,639,1,9,4,10,7,2,8106131
EGY-SME-09212,Service Business,Mansoura,7,24,3012103.37,2330967.56,681135.82,0.2261,0.0532,0.0399,1209,7,1,8,8,8,5,5037000
EGY-SME-09860,Restaurant/Cafe,Luxor,17,6,14462057.26,12237482.23,2224575.04,0.1538,0.3276,0.2724,2937,2,4,1,7,10,1,28697000
EGY-SME-05005,Service Business,Cairo,8,19,7623316.8,5660899.48,1962417.32,0.2574,0.2537,0.1777,640,1,2,10,2,2,10,13418000
EGY-SME-06627,Service Business,Giza,14,32,870143.14,712173.13,157970.0,0.1815,-0.0097,-0.0096,471,10,6,3,1,6,8,1293000
EGY-SME-01628,Clinic/Medical,Giza,5,15,2550790.15,1884630.0,666160.15,0.2612,0.1884,0.1949,354,2,6,7,7,5,3,3911000
EGY-SME-09610,E-commerce,Shubra El Kheima,1,14,14999649.06,12982623.29,2017025.77,0.1345,-0.106,-0.1297,4225,3,2,1,2,9,9,21751000
EGY-SME-11768,Retail Store,Cairo,2,4,2906899.91,1621088.44,1285811.47,0.4423,-0.2018,-0.0605,174,4,2,10,3,5,10,1743131
EGY-SME-00359,Service Business,Cairo,12,31,6260287.83,5421287.89,838999.94,0.134,0.1822,0.1915,1241,9,10,6,1,1,8,9968000
EGY-SME-00139,Retail Store,Giza,15,10,18563618.44,15435443.66,3128174.79,0.1685,0.1944,0.2373,3990,5,2,4,1,4,6,38048000
EGY-SME-08492,Restaurant/Cafe,Cairo,16,25,10051597.93,9100312.48,951285.44,0.0946,-0.1748,-0.2,776,7,7,5,7,10,1,9086000
EGY-SME-00383,Education Center,Cairo,14,5,5714087.52,4293090.35,1420997.17,0.2487,0.1861,0.154,985,4,3,8,6,8,2,7635000
EGY-SME-11859,Retail Store,Shubra El Kheima,3,6,9533963.05,6916529.36,2617433.69,0.2745,0.1882,0.3478,3452,1,3,10,5,3,8,20583471
EGY-SME-04858,Service Business,Suez,14,23,10711603.47,7982923.97,2728679.5,0.2547,0.0281,0.0342,793,3,1,7,3,9,2,12987000
EGY-SME-11146,Education Center,Mansoura,13,20,3288858.61,2655780.44,633078.17,0.1925,0.3468,0.2891,1984,4,2,9,2,1,6,3848853
EGY-SME-01440,Education Center,Mansoura,10,12,4442841.52,3230905.32,1211936.19,0.2728,0.2593,0.3162,1041,4,6,6,6,8,8,8648000
EGY-SME-00947,Restaurant/Cafe,Cairo,7,12,3678416.56,3034146.32,644270.24,0.1751,0.0805,0.0754,2436,7,2,9,8,5,1,4674000
EGY-SME-05499,Clinic/Medical,Cairo,1,5,8152133.65,6126994.41,2025139.24,0.2484,0.0936,0.121,990,8,6,9,6,5,2,11233000
EGY-SME-04917,Retail Store,Mansoura,4,16,17251800.72,15025675.63,2226125.09,0.129,-0.1902,-0.2,2950,6,3,10,9,5,9,23612000
EGY-SME-08557,Restaurant/Cafe,Cairo,9,29,5005388.36,4369263.3,636125.06,0.1271,0.1018,0.1302,2509,8,8,3,7,5,5,8273000
EGY-SME-01933,Clinic/Medical,Cairo,5,18,8259401.5,5634089.33,2625312.17,0.3179,0.3201,0.3812,804,8,6,8,9,9,6,21026000
EGY-SME-02353,Education Center,Cairo,9,27,6933227.77,5003785.81,1929441.96,0.2783,0.0433,0.055,1777,10,1,10,9,1,5,14961000
EGY-SME-03237,Restaurant/Cafe,Cairo,15,4,1415250.18,1223187.25,192062.93,0.1357,0.2516,0.3231,2938,5,10,9,7,8,5,2184000
EGY-SME-09930,Service Business,Damietta,18,21,7431645.08,5561385.64,1870259.44,0.2517,0.0692,0.0785,989,1,8,9,5,5,4,7761000
EGY-SME-03808,Retail Store,Cairo,9,21,18003408.11,15817610.5,2185797.61,0.1214,0.2949,0.3112,1764,2,6,1,8,2,1,24976000
EGY-SME-01937,Retail Store,Tanta,14,24,1759122.94,1501342.44,257780.51,0.1465,0.0951,0.1016,2953,6,9,2,4,8,8,2701000
EGY-SME-11661,E-commerce,Alexandria,17,30,3776518.39,2347755.25,1428763.14,0.3783,0.212,0.1432,5083,2,2,8,9,5,1,11466490
EGY-SME-04155,Retail Store,Mansoura,16,13,17472778.14,15041346.23,2431431.91,0.1392,-0.148,-0.1896,1972,8,7,3,9,9,9,29658000
EGY-SME-02417,Retail Store,Cairo,18,8,15079064.09,13083793.15,1995270.94,0.1323,0.1479,0.1387,998,10,9,10,6,1,1,22911000
EGY-SME-09199,Education Center,Giza,5,25,2120312.07,1637409.63,482902.45,0.2278,0.1848,0.2223,1068,7,4,7,6,1,4,3756000
EGY-SME-06140,Service Business,Cairo,10,32,7478784.81,6310534.94,1168249.88,0.1562,-0.0081,-0.0091,1307,4,7,1,2,4,10,14128000
EGY-SME-00786,Service Business,Cairo,6,12,9983563.59,8027637.29,1955926.3,0.1959,0.2446,0.2918,1000,1,9,10,3,3,9,17996000
EGY-SME-06790,Clinic/Medical,Damietta,9,3,3884157.41,3063499.6,820657.81,0.2113,-0.1751,-0.2,175,1,3,8,4,4,3,3692000
EGY-SME-08037,Retail Store,Giza,3,3,5564537.63,4498393.78,1066143.85,0.1916,-0.0756,-0.0591,202,3,3,2,3,6,4,8224000
EGY-SME-08316,Retail Store,Tanta,6,19,12597347.49,10768065.33,1829282.17,0.1452,-0.1968,-0.1646,3929,6,10,9,9,2,8,16084000
EGY-SME-11350,Restaurant/Cafe,Cairo,4,15,7183533.25,4278355.14,2905178.11,0.4044,0.3278,0.38,1930,5,2,1,7,10,10,17728642
EGY-SME-05669,Restaurant/Cafe,Shubra El Kheima,19,5,3008954.85,2660847.9,348106.94,0.1157,-0.1534,-0.1174,995,7,1,7,3,10,2,2772000
EGY-SME-02173,Restaurant/Cafe,Cairo,6,5,4553832.8,4157361.59,396471.21,0.0871,0.2987,0.2258,678,7,1,1,7,2,2,7581000
EGY-SME-02170,Retail Store,Alexandria,9,7,16509968.83,14582342.59,1927626.24,0.1168,0.3965,0.4,935,5,7,9,10,10,5,33086000
EGY-SME-06629,Clinic/Medical,Giza,18,12,8361149.53,6675666.14,1685483.39,0.2016,0.3407,0.4,649,8,6,6,10,5,4,22342000
EGY-SME-04010,Restaurant/Cafe,Aswan,5,15,12027693.88,10077557.16,1950136.73,0.1621,0.0195,0.0226,828,9,7,3,4,4,7,17251000
EGY-SME-04341,Retail Store,Alexandria,4,20,1261883.28,1132420.29,129462.99,0.1026,-0.1601,-0.174,1382,10,4,7,2,9,8,1388000
EGY-SME-00911,Clinic/Medical,Cairo,9,14,8099087.31,6298270.52,1800816.78,0.2223,0.1883,0.2121,937,7,2,1,5,6,9,18079000
EGY-SME-06269,Retail Store,Suez,15,18,12246629.42,10209106.39,2037523.03,0.1664,0.2769,0.2054,3098,9,7,9,1,8,1,13928000
EGY-SME-02310,Retail Store,Luxor,5,18,994189.55,802902.51,191287.04,0.1924,0.0876,0.0925,2262,10,10,4,6,5,9,1739000
EGY-SME-06592,Retail Store,Tanta,19,4,15654108.02,13303341.3,2350766.72,0.1502,-0.1102,-0.1031,2228,9,2,4,7,1,10,29990000
EGY-SME-04459,Retail Store,Mansoura,1,3,9739270.24,8061451.68,1677818.56,0.1723,-0.1082,-0.109,2770,1,6,4,2,1,9,11947000
EGY-SME-07598,Restaurant/Cafe,Cairo,3,22,13508766.42,11351795.32,2156971.1,0.1597,0.1159,0.1387,1089,5,5,1,8,5,6,23212000
EGY-SME-09480,Restaurant/Cafe,Ismailia,11,11,1559552.13,1371582.48,187969.64,0.1205,0.3758,0.4,1445,3,1,1,5,3,5,2769000
EGY-SME-11195,Service Business,Mansoura,6,24,7281940.29,4338675.76,2943264.53,0.4042,0.3713,0.4443,271,10,10,6,7,8,4,16247149
EGY-SME-04653,Retail Store,Alexandria,18,7,19094394.62,16666650.0,2427744.62,0.1271,0.0042,0.0039,3145,7,1,3,7,8,8,35775000
EGY-SME-06219,Retail Store,Aswan,19,23,13109239.87,10992372.85,2116867.01,0.1615,0.0669,0.0801,803,4,8,2,3,7,1,18574000
EGY-SME-00443,Retail Store,Asyut,6,4,3411478.12,2818024.74,593453.37,0.174,0.0004,0.0003,179,6,2,3,4,4,3,4968000
EGY-SME-03416,Clinic/Medical,Giza,14,4,7163061.54,5609614.35,1553447.19,0.2169,0.3998,0.4,838,9,1,1,7,8,4,20931000
EGY-SME-10488,E-commerce,Giza,20,34,13375270.52,8056895.15,5318375.37,0.3976,-0.1379,-0.0783,1577,2,1,7,6,1,2,26566028
EGY-SME-09211,Service Business,Cairo,1,14,7631087.04,6254750.23,1376336.81,0.1804,0.0599,0.0722,1109,9,8,2,10,7,3,14315000
EGY-SME-09418,Retail Store,Faiyum,15,8,8936865.82,7820659.28,1116206.54,0.1249,-0.1996,-0.1613,1717,7,1,8,6,2,10,16435000
EGY-SME-05745,Restaurant/Cafe,Giza,5,19,7110355.58,6311998.61,798356.97,0.1123,-0.0897,-0.0873,626,8,3,9,3,8,5,8122000
EGY-SME-01055,Tech Startup,Aswan,10,24,6428920.23,5457565.15,971355.08,0.1511,-0.195,-0.1612,1723,7,2,1,10,4,10,12811000
EGY-SME-03700,Retail Store,Cairo,18,22,10598321.13,9408627.32,1189693.81,0.1123,0.2211,0.2243,153,9,5,2,4,1,7,19023000
EGY-SME-00930,Retail Store,Ismailia,10,19,2747072.26,2440798.27,306273.98,0.1115,0.0187,0.019,3217,6,7,1,4,2,9,4925000
EGY-SME-06469,Service Business,Luxor,10,26,9346980.74,7467892.02,1879088.72,0.201,0.2647,0.2547,1013,9,3,4,3,10,7,20054000
EGY-SME-08768,Restaurant/Cafe,Alexandria,11,28,5009078.19,4410237.42,598840.77,0.1196,0.2715,0.2356,1638,5,9,4,3,9,4,6775000
EGY-SME-01830,Retail Store,Cairo,13,6,10050602.81,8216375.16,1834227.65,0.1825,0.1976,0.2495,1890,7,8,9,2,9,3,12415000
EGY-SME-09293,Clinic/Medical,Tanta,13,19,6410183.39,4711934.2,1698249.2,0.2649,0.3487,0.245,143,3,1,4,7,7,10,16897000
EGY-SME-09891,E-commerce,Cairo,1,39,21680577.74,16325822.16,5354755.57,0.247,0.1096,0.1115,3314,3,9,2,9,3,8,50206000
EGY-SME-02012,Restaurant/Cafe,Alexandria,3,9,14180585.17,11662678.16,2517907.01,0.1776,0.1422,0.1768,2018,8,10,2,9,2,3,27898000
EGY-SME-00914,Retail Store,Faiyum,17,24,5672993.08,4774411.97,898581.12,0.1584,-0.0282,-0.0258,759,9,7,2,3,1,3,8051000
EGY-SME-07612,Restaurant/Cafe,Alexandria,4,6,12744012.04,11606225.0,1137787.04,0.0893,0.1672,0.1771,2983,7,5,4,5,8,5,19213000
EGY-SME-11413,Education Center,Giza,1,3,4998630.83,4578518.2,420112.63,0.084,-0.1488,-0.1918,165,1,2,2,2,4,3,4410044
EGY-SME-09255,E-commerce,Cairo,7,19,2367684.52,2063398.38,304286.14,0.1285,0.1196,0.088,919,7,8,3,4,9,3,2921000
EGY-SME-02607,Restaurant/Cafe,Shubra El Kheima,4,3,3255919.32,2731068.36,524850.95,0.1612,0.3581,0.4,463,8,3,1,8,5,3,7487000
EGY-SME-04929,E-commerce,Cairo,8,22,20052508.51,15306957.37,4745551.14,0.2367,-0.1252,-0.1057,4762,3,4,1,8,8,9,44568000
EGY-SME-06565,Restaurant/Cafe,Faiyum,3,17,11458184.54,9445734.31,2012450.23,0.1756,0.2836,0.2011,1927,2,4,7,7,8,1,16254000
EGY-SME-09773,Restaurant/Cafe,Cairo,2,17,14593988.69,13261960.67,1332028.02,0.0913,0.1031,0.0808,1462,4,4,7,2,2,4,15598000
EGY-SME-00007,Restaurant/Cafe,Cairo,11,16,10485490.82,9295682.66,1189808.15,0.1135,0.0834,0.1023,2283,7,4,1,1,7,4,17445000
EGY-SME-07836,Retail Store,Cairo,11,18,5980896.33,5306536.17,674360.16,0.1128,0.1888,0.1861,3798,4,2,1,7,6,6,11729000
EGY-SME-06584,Restaurant/Cafe,Tanta,5,18,5066060.94,4388853.47,677207.47,0.1337,0.3399,0.4,2219,2,3,3,10,3,4,10424000
EGY-SME-03362,Retail Store,Alexandria,4,13,8309129.91,7099684.14,1209445.78,0.1456,0.2302,0.2071,3381,1,4,10,5,5,8,13375000
EGY-SME-09371,E-commerce,Cairo,11,39,12988263.25,9372821.92,3615441.33,0.2784,0.2488,0.256,4593,5,5,8,5,5,6,24770000
EGY-SME-01636,Restaurant/Cafe,Alexandria,3,27,10589506.44,8976398.81,1613107.62,0.1523,0.3957,0.4,1346,5,10,5,6,5,7,24405000
EGY-SME-01142,Retail Store,Zagazig,4,11,11427073.55,10100714.16,1326359.39,0.1161,-0.0106,-0.0121,2112,5,7,7,4,2,5,12390000
EGY-SME-00360,Clinic/Medical,Port Said,20,8,6410291.36,4197076.24,2213215.12,0.3453,-0.141,-0.1599,934,4,5,2,4,9,8,12770000
EGY-SME-02071,E-commerce,Giza,4,7,7586282.6,6635231.86,951050.75,0.1254,0.3729,0.4,1806,3,4,5,1,2,3,10078000
EGY-SME-03135,Restaurant/Cafe,Port Said,13,9,2101663.1,1812079.46,289583.64,0.1378,0.372,0.4,2591,9,10,3,2,10,10,4124000
EGY-SME-05161,Education Center,Alexandria,11,7,886699.87,708499.94,178199.93,0.201,0.2166,0.1651,927,2,8,1,6,4,6,1668000
EGY-SME-06991,Service Business,Cairo,2,17,9726602.27,8068649.92,1657952.34,0.1705,0.0889,0.0751,1335,5,10,9,2,1,10,11180000
EGY-SME-03244,Education Center,Suez,6,16,1206016.23,983158.37,222857.86,0.1848,-0.0623,-0.055,1231,8,2,6,7,6,6,1696000
EGY-SME-02243,Clinic/Medical,Asyut,7,2,7291056.71,4880800.54,2410256.17,0.3306,0.1359,0.152,798,5,10,6,9,10,5,13896000
EGY-SME-01475,Retail Store,Suez,2,17,19449451.27,16645019.41,2804431.86,0.1442,0.3912,0.3509,1772,2,10,3,7,2,10,37484000
EGY-SME-10297,Retail Store,Cairo,4,14,19124976.47,12305843.95,6819132.51,0.3566,-0.0709,0.055,203,5,4,1,7,2,6,38551729
EGY-SME-03260,Service Business,Cairo,11,28,780233.07,631330.49,148902.58,0.1908,-0.0879,-0.0692,197,8,5,2,7,4,4,1518000
EGY-SME-04021,Retail Store,Tanta,20,7,14882573.89,12438173.49,2444400.4,0.1642,0.0697,0.0858,1204,4,8,10,8,4,5,27838000
EGY-SME-10593,Retail Store,Cairo,1,5,7927563.03,5340856.65,2586706.38,0.3263,0.0301,0.1616,3546,6,6,6,6,1,2,9907719
EGY-SME-08567,Service Business,Mansoura,8,24,4390917.6,3840597.19,550320.4,0.1253,0.175,0.1697,332,1,5,4,4,10,10,7961000
EGY-SME-03501,Retail Store,Cairo,10,4,4301226.35,3641127.21,660099.15,0.1535,0.2917,0.2917,1570,9,6,1,2,5,3,6926000
EGY-SME-02659,Restaurant/Cafe,Giza,10,11,7952100.72,7150870.11,801230.61,0.1008,0.3046,0.2282,510,9,9,4,7,3,7,15999000
EGY-SME-10132,Retail Store,Suez,20,16,13391268.73,10570028.78,2821239.95,0.2107,-0.0633,-0.0563,1037,6,3,2,4,2,5,21623718
EGY-SME-01131,E-commerce,Mansoura,18,39,21723654.96,18821661.3,2901993.66,0.1336,-0.0671,-0.0489,2933,8,8,3,8,4,9,40520000
EGY-SME-01820,Retail Store,Alexandria,4,12,14495507.28,12540594.91,1954912.37,0.1349,-0.0323,-0.0343,183,3,2,7,1,7,4,14130000
EGY-SME-07462,Retail Store,Cairo,1,10,7910577.21,6467035.05,1443542.16,0.1825,0.0822,0.0823,2512,9,7,9,10,8,7,14062000
EGY-SME-09427,Retail Store,Cairo,11,13,14120596.5,11635049.19,2485547.31,0.176,-0.1946,-0.2,1622,6,5,9,2,5,10,20197000
EGY-SME-09394,E-commerce,Shubra El Kheima,16,9,4993071.52,3975940.67,1017130.85,0.2037,0.0068,0.007,2485,8,2,8,1,2,2,5189000
EGY-SME-09802,Restaurant/Cafe,Cairo,8,25,13727805.86,12275922.11,1451883.75,0.1058,0.0258,0.0328,714,7,7,4,4,7,2,14267000
EGY-SME-07065,Restaurant/Cafe,Tanta,11,23,5717246.14,4985807.13,731439.0,0.1279,-0.1101,-0.1116,1614,10,6,8,8,3,4,7539000
EGY-SME-04319,Retail Store,Ismailia,13,20,6984734.02,5754422.6,1230311.43,0.1761,0.1619,0.2068,3368,9,3,4,6,4,8,13997000
EGY-SME-04670,Education Center,Alexandria,5,3,6993370.89,5654066.58,1339304.31,0.1915,0.2914,0.222,1796,7,4,5,7,2,4,13561000
EGY-SME-05477,Retail Store,Luxor,3,15,8527374.3,7177494.84,1349879.46,0.1583,-0.012,-0.0146,3437,10,9,6,2,5,8,12809000
EGY-SME-11802,Service Business,Alexandria,4,19,11977683.94,7958839.78,4018844.17,0.3355,-0.0596,0.0227,1176,2,2,1,8,3,5,22216917
EGY-SME-11015,Restaurant/Cafe,Tanta,4,4,20053464.58,16301041.53,3752423.05,0.1871,-0.0228,-0.0521,1163,2,6,3,2,4,8,16927405
EGY-SME-01857,E-commerce,Giza,8,28,12748417.47,11290806.37,1457611.1,0.1143,0.3747,0.287,4415,8,10,2,9,4,8,36926000
EGY-SME-02283,Retail Store,Cairo,13,22,17660030.35,15878093.33,1781937.02,0.1009,0.389,0.4,1538,1,8,10,2,10,2,18779000
EGY-SME-10433,Restaurant/Cafe,Alexandria,2,8,2786658.35,1548210.55,1238447.8,0.4444,-0.241,-0.1389,2019,4,5,9,3,4,9,2118678
EGY-SME-04009,Education Center,Giza,3,6,6898104.04,5223716.36,1674387.68,0.2427,0.2427,0.3142,999,3,1,8,5,2,7,10717000
EGY-SME-06402,Service Business,Tanta,7,32,11307612.71,8412242.63,2895370.08,0.2561,0.3428,0.4,1325,1,8,4,4,4,6,16115000
EGY-SME-11909,Retail Store,Tanta,9,13,15894605.03,8951694.97,6942910.07,0.4368,0.016,0.0529,3277,9,4,4,9,1,2,43446576
EGY-SME-11120,Service Business,Alexandria,9,9,1179815.4,651411.1,528404.31,0.4479,0.152,0.0717,507,8,4,5,9,4,3,2599179
EGY-SME-00387,Retail Store,Cairo,2,17,19878522.79,16741401.6,3137121.19,0.1578,0.1664,0.129,686,3,6,7,7,7,2,22602000
EGY-SME-01629,Restaurant/Cafe,Alexandria,4,11,839187.01,735979.69,103207.32,0.123,0.0429,0.0519,2612,1,8,3,10,4,7,1372000
EGY-SME-10106,Clinic/Medical,Alexandria,12,1,8244432.03,5719455.97,2524976.06,0.3063,0.044,-0.0015,887,2,10,6,1,10,5,8303809
EGY-SME-11183,Retail Store,Giza,12,10,22345944.2,12953915.78,9392028.42,0.4203,0.1708,0.2204,2231,5,9,4,2,9,7,31485164
EGY-SME-07719,Retail Store,Cairo,4,22,2736408.91,2370197.0,366211.91,0.1338,0.0543,0.0437,2852,4,7,7,10,9,8,3968000
EGY-SME-09231,Retail Store,Alexandria,7,12,16599242.52,14920755.13,1678487.38,0.1011,0.0268,0.0288,3094,1,1,9,6,8,8,22227000
EGY-SME-11961,Restaurant/Cafe,Cairo,9,13,10955937.59,7185106.72,3770830.88,0.3442,-0.4148,-0.2264,1834,7,9,7,7,6,3,17204881
EGY-SME-01843,Retail Store,Ismailia,11,8,12194742.76,10744214.88,1450527.89,0.1189,0.2879,0.2467,334,6,5,1,2,2,7,19508000
EGY-SME-02498,Service Business,Giza,3,32,11360191.82,9839940.14,1520251.68,0.1338,-0.1974,-0.1518,359,9,5,7,6,1,7,14410000
EGY-SME-00202,Restaurant/Cafe,Cairo,1,8,12170111.24,10896690.78,1273420.46,0.1046,-0.112,-0.1352,2359,9,1,9,6,3,8,16430000
EGY-SME-09643,Retail Store,Giza,18,19,13264015.0,11558553.33,1705461.67,0.1286,0.1888,0.2159,3025,10,2,6,7,7,7,25519000
EGY-SME-03869,Education Center,Shubra El Kheima,18,17,527785.97,387155.81,140630.16,0.2665,0.3096,0.281,581,9,3,9,7,3,3,1154000
EGY-SME-05055,Retail Store,Giza,8,6,13691729.34,11236509.53,2455219.81,0.1793,0.0953,0.0999,1219,10,2,9,8,4,5,30109000
EGY-SME-05890,Retail Store,Zagazig,9,15,3813460.81,3255434.45,558026.36,0.1463,-0.1121,-0.1114,2696,4,10,10,7,8,3,4007000
EGY-SME-02703,Restaurant/Cafe,Mansoura,10,8,9040196.29,7953013.76,1087182.52,0.1203,0.217,0.2238,2608,3,4,10,5,3,9,13967000
EGY-SME-07923,Restaurant/Cafe,Giza,9,24,1833401.9,1643477.25,189924.65,0.1036,0.3804,0.3989,1871,7,9,5,4,2,10,3992000
EGY-SME-00332,E-commerce,Shubra El Kheima,14,10,24895147.67,21248635.99,3646511.68,0.1465,0.3853,0.4,4322,3,1,4,6,4,9,46432000
EGY-SME-03809,Restaurant/Cafe,Cairo,16,17,3846393.85,3527580.9,318812.95,0.0829,-0.1123,-0.1321,2464,6,9,6,8,5,4,4371000
EGY-SME-00936,Retail Store,Cairo,11,4,12721042.43,11073467.16,1647575.26,0.1295,0.0167,0.0215,3278,7,7,7,9,3,4,23253000
EGY-SME-01775,E-commerce,Aswan,9,21,7990481.48,6500809.23,1489672.24,0.1864,0.0346,0.0412,4115,3,8,9,9,7,4,11758000
EGY-SME-09459,Education Center,Cairo,11,6,1098992.96,854469.4,244523.56,0.2225,0.3666,0.3693,1010,7,6,3,5,5,4,2200000
EGY-SME-08612,Service Business,Cairo,17,27,10127648.35,7537853.68,2589794.67,0.2557,0.297,0.3156,357,8,3,4,2,4,9,23720000
EGY-SME-10969,Education Center,Cairo,8,7,6999763.76,4572985.86,2426777.89,0.3467,0.327,0.2971,2086,9,3,6,1,2,10,11799140
EGY-SME-00990,Service Business,Suez,16,3,9217127.53,7387578.49,1829549.04,0.1985,0.1804,0.1817,784,10,4,5,9,7,3,20202000
EGY-SME-05444,Tech Startup,Shubra El Kheima,6,55,58578433.54,46486213.84,12092219.7,0.2064,-0.0493,-0.0483,1827,10,8,7,10,1,9,120651000
EGY-SME-10337,Service Business,Alexandria,12,20,7929276.18,4978931.44,2950344.74,0.3721,0.2507,0.1497,160,10,4,6,4,1,3,13351106
EGY-SME-06994,Restaurant/Cafe,Cairo,5,29,2543108.1,2164307.25,378800.85,0.149,-0.022,-0.0279,2224,6,3,9,1,3,8,2840000
EGY-SME-10618,Retail Store,Cairo,14,23,5498575.41,4505569.61,993005.8,0.1806,0.355,0.2367,285,3,10,4,2,4,3,5184728
EGY-SME-05807,Retail Store,Cairo,2,4,774447.93,661661.0,112786.93,0.1456,0.3686,0.4,2301,7,7,4,6,2,9,1875000
EGY-SME-10483,Service Business,Giza,9,25,4354563.29,2915244.53,1439318.76,0.3305,0.2573,0.1795,294,6,8,1,7,5,9,13442978
EGY-SME-10439,E-commerce,Cairo,11,14,14814065.03,8787480.86,6026584.17,0.4068,-0.196,-0.2255,4703,10,4,1,6,7,2,28590819
EGY-SME-06575,Restaurant/Cafe,Cairo,8,7,11443303.33,10073434.85,1369868.48,0.1197,-0.0149,-0.0105,1600,10,8,7,4,1,4,10540000
